Date,Open,High,Low,Close,Adj Close,Volume
2019-06-03,17.200000762939453,17.600000381469727,17.200000762939453,17.600000381469727,17.347148895263672,300
2019-06-04,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,17.544275283813477,200
2019-06-05,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,17.544275283813477,0
2019-06-06,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,17.544275283813477,0
2019-06-07,17.799999237060547,17.799999237060547,17.5,17.5,17.248586654663086,200
2019-06-10,17.200000762939453,18.100000381469727,17.200000762939453,18.100000381469727,17.839967727661133,500
2019-06-11,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,17.839967727661133,0
2019-06-12,17.950000762939453,18.0,17.579999923706055,17.950000762939453,17.692123413085938,2200
2019-06-13,18.0,18.25,18.0,18.25,17.987810134887695,300
2019-06-14,17.799999237060547,17.959999084472656,17.799999237060547,17.959999084472656,17.701976776123047,400
2019-06-17,18.0,18.0,18.0,18.0,17.741405487060547,300
2019-06-18,18.0,18.0,18.0,18.0,17.741405487060547,2300
2019-06-19,18.0,18.5,17.799999237060547,18.5,18.23421859741211,5700
2019-06-20,18.5,18.5,18.5,18.5,18.23421859741211,100
2019-06-21,18.149999618530273,18.5,18.149999618530273,18.5,18.23421859741211,400
2019-06-24,18.0,18.0,18.0,18.0,17.741405487060547,1400
2019-06-25,18.0,18.0,18.0,18.0,17.741405487060547,4700
2019-06-26,18.5,18.5,18.5,18.5,18.23421859741211,700
2019-06-27,18.0,18.5,17.93000030517578,18.5,18.23421859741211,600
2019-06-28,18.18000030517578,18.5,17.899999618530273,18.18000030517578,17.9188175201416,2600
2019-07-01,18.5,18.5,18.25,18.25,17.987810134887695,1200
2019-07-02,18.5,18.5,18.5,18.5,18.23421859741211,300
2019-07-03,18.34000015258789,18.34000015258789,18.0,18.0,17.741405487060547,600
2019-07-05,18.25,18.25,18.239999771118164,18.239999771118164,17.977956771850586,400
2019-07-08,18.25,18.25,18.25,18.25,17.987810134887695,1000
2019-07-09,18.399999618530273,18.399999618530273,18.25,18.25,17.987810134887695,1000
2019-07-10,18.350000381469727,18.450000762939453,17.899999618530273,18.450000762939453,18.184940338134766,1800
2019-07-11,18.0,18.0,17.600000381469727,17.600000381469727,17.347148895263672,1200
2019-07-12,17.950000762939453,17.950000762939453,17.350000381469727,17.700000762939453,17.445714950561523,800
2019-07-15,17.899999618530273,17.950000762939453,17.75,17.950000762939453,17.692123413085938,900
2019-07-16,17.8799991607666,18.0,17.8799991607666,18.0,17.741405487060547,300
2019-07-17,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,17.692123413085938,100
2019-07-18,18.0,18.100000381469727,17.100000381469727,17.75,17.4949951171875,7300
2019-07-19,17.1299991607666,17.75,17.09000015258789,17.75,17.4949951171875,900
2019-07-22,17.5,17.84000015258789,17.5,17.5,17.248586654663086,3000
2019-07-23,17.850000381469727,17.850000381469727,17.09000015258789,17.200000762939453,16.952898025512695,1100
2019-07-24,17.299999237060547,17.299999237060547,17.09000015258789,17.200000762939453,16.952898025512695,1400
2019-07-25,17.100000381469727,17.389999389648438,17.09000015258789,17.389999389648438,17.140165328979492,1000
2019-07-26,17.049999237060547,17.049999237060547,17.049999237060547,17.049999237060547,16.805049896240234,200
2019-07-29,17.229999542236328,17.229999542236328,17.049999237060547,17.049999237060547,16.805049896240234,1000
2019-07-30,17.100000381469727,17.100000381469727,16.799999237060547,16.799999237060547,16.55864143371582,1200
2019-07-31,16.690000534057617,16.799999237060547,16.690000534057617,16.799999237060547,16.55864143371582,700
2019-08-01,16.760000228881836,16.760000228881836,16.690000534057617,16.75,16.509361267089844,1100
2019-08-02,16.649999618530273,16.799999237060547,16.299999237060547,16.799999237060547,16.55864143371582,700
2019-08-05,16.649999618530273,16.799999237060547,16.299999237060547,16.799999237060547,16.55864143371582,100
2019-08-06,16.5,16.700000762939453,16.5,16.700000762939453,16.460081100463867,5700
2019-08-07,16.25,16.799999237060547,16.25,16.799999237060547,16.55864143371582,700
2019-08-08,16.799999237060547,16.799999237060547,16.799999237060547,16.799999237060547,16.55864143371582,0
2019-08-09,16.25,16.799999237060547,16.25,16.799999237060547,16.55864143371582,100
2019-08-12,16.25,16.799999237060547,16.25,16.799999237060547,16.55864143371582,100
2019-08-13,16.520000457763672,16.520000457763672,16.110000610351562,16.5,16.26295280456543,700
2019-08-14,16.950000762939453,17.0,16.100000381469727,17.0,16.755769729614258,2000
2019-08-15,16.950000762939453,17.0,16.100000381469727,17.0,16.755769729614258,100
2019-08-16,17.0,17.0,17.0,17.0,16.755769729614258,0
2019-08-19,16.700000762939453,16.799999237060547,16.700000762939453,16.799999237060547,16.55864143371582,1700
2019-08-20,16.75,17.0,16.75,17.0,16.755769729614258,4100
2019-08-21,17.0,17.25,17.0,17.25,17.002178192138672,4100
2019-08-22,17.25,17.25,17.25,17.25,17.002178192138672,0
2019-08-23,17.0,17.239999771118164,17.0,17.200000762939453,16.952898025512695,1300
2019-08-26,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,16.952898025512695,0
