Date,Open,High,Low,Close,Adj Close,Volume
2019-07-31,8.091699600219727,8.091699600219727,8.091699600219727,8.091699600219727,8.091699600219727,0
2019-09-30,8.37720012664795,8.37720012664795,8.37720012664795,8.37720012664795,8.37720012664795,0
2019-10-31,8.218199729919434,8.218199729919434,8.218199729919434,8.218199729919434,8.218199729919434,0
2019-12-31,8.258000373840332,8.258000373840332,8.258000373840332,8.258000373840332,8.258000373840332,0
2020-01-31,8.058500289916992,8.058500289916992,8.058500289916992,8.058500289916992,8.058500289916992,0
2020-02-13,8.1983003616333,8.1983003616333,8.1983003616333,8.1983003616333,8.1983003616333,0
2020-04-01,6.31820011138916,6.31820011138916,6.31820011138916,6.31820011138916,6.31820011138916,0
2020-04-02,6.183300018310547,6.183300018310547,6.183300018310547,6.183300018310547,6.183300018310547,0
2020-04-03,6.155399799346924,6.155399799346924,6.155399799346924,6.155399799346924,6.155399799346924,0
2020-04-06,6.379799842834473,6.379799842834473,6.379799842834473,6.379799842834473,6.379799842834473,0
2020-04-07,6.548600196838379,6.548600196838379,6.548600196838379,6.548600196838379,6.548600196838379,0
2020-04-08,6.610099792480469,6.610099792480469,6.610099792480469,6.610099792480469,6.610099792480469,0
2020-04-23,6.955900192260742,6.955900192260742,6.955900192260742,6.955900192260742,6.955900192260742,0
2020-04-24,6.962299823760986,6.962299823760986,6.962299823760986,6.962299823760986,6.962299823760986,0
