Date,Open,High,Low,Close,Adj Close,Volume
2019-06-03,55.31999969482422,57.0,55.08000183105469,56.34000015258789,56.34000015258789,129117
2019-06-04,57.18000030517578,57.959999084472656,54.2400016784668,55.5,55.5,184650
2019-06-05,55.91999816894531,55.91999816894531,49.91999816894531,51.900001525878906,51.900001525878906,216900
2019-06-06,52.02000045776367,52.13999938964844,47.70000076293945,48.119998931884766,48.119998931884766,241433
2019-06-07,47.81999969482422,48.47999954223633,45.47999954223633,46.20000076293945,46.20000076293945,196883
2019-06-10,46.380001068115234,47.63999938964844,45.47999954223633,45.720001220703125,45.720001220703125,145367
2019-06-11,46.380001068115234,46.560001373291016,44.880001068115234,45.779998779296875,45.779998779296875,208333
2019-06-12,45.779998779296875,45.84000015258789,41.7599983215332,42.65999984741211,42.65999984741211,260917
2019-06-13,42.959999084472656,45.900001525878906,42.84000015258789,45.599998474121094,45.599998474121094,156950
2019-06-14,45.41999816894531,47.34000015258789,44.880001068115234,45.18000030517578,45.18000030517578,136767
2019-06-17,45.29999923706055,46.7400016784668,45.18000030517578,46.08000183105469,46.08000183105469,127183
2019-06-18,46.13999938964844,48.2400016784668,45.36000061035156,45.959999084472656,45.959999084472656,138383
2019-06-19,46.20000076293945,46.91999816894531,44.099998474121094,45.2400016784668,45.2400016784668,133233
2019-06-20,45.47999954223633,47.15999984741211,43.560001373291016,43.68000030517578,43.68000030517578,113917
2019-06-21,43.619998931884766,45.959999084472656,42.0,44.939998626708984,44.939998626708984,271633
2019-06-24,45.2400016784668,47.15999984741211,44.34000015258789,44.400001525878906,44.400001525878906,145550
2019-06-25,44.58000183105469,45.0,42.0,42.36000061035156,42.36000061035156,168050
2019-06-26,42.599998474121094,43.13999938964844,39.84000015258789,41.58000183105469,41.58000183105469,174700
2019-06-27,41.58000183105469,44.58000183105469,41.58000183105469,44.400001525878906,44.400001525878906,161633
2019-06-28,44.880001068115234,48.2400016784668,44.15999984741211,46.02000045776367,46.02000045776367,299683
2019-07-01,46.91999816894531,48.47999954223633,45.65999984741211,46.13999938964844,46.13999938964844,157017
2019-07-02,46.02000045776367,46.79999923706055,44.7599983215332,45.779998779296875,45.779998779296875,84167
2019-07-03,46.08000183105469,46.08000183105469,43.91999816894531,45.29999923706055,45.29999923706055,50500
2019-07-05,45.29999923706055,45.47999954223633,43.560001373291016,44.15999984741211,44.15999984741211,75233
2019-07-08,44.099998474121094,44.099998474121094,41.099998474121094,42.47999954223633,42.47999954223633,119183
2019-07-09,42.119998931884766,42.599998474121094,40.97999954223633,41.099998474121094,41.099998474121094,117067
2019-07-10,41.52000045776367,42.900001525878906,40.20000076293945,42.599998474121094,42.599998474121094,232867
2019-07-11,42.720001220703125,42.84000015258789,41.400001525878906,42.0,42.0,95767
2019-07-12,41.70000076293945,42.540000915527344,39.41999816894531,39.720001220703125,39.720001220703125,127533
2019-07-15,39.540000915527344,40.08000183105469,38.58000183105469,39.36000061035156,39.36000061035156,130283
2019-07-16,39.29999923706055,41.81999969482422,38.400001525878906,41.279998779296875,41.279998779296875,159433
2019-07-17,41.34000015258789,41.939998626708984,40.79999923706055,41.400001525878906,41.400001525878906,123250
2019-07-18,41.400001525878906,41.400001525878906,40.380001068115234,41.34000015258789,41.34000015258789,104217
2019-07-19,41.34000015258789,42.0,40.97999954223633,41.400001525878906,41.400001525878906,103650
2019-07-22,41.34000015258789,42.540000915527344,39.119998931884766,39.47999954223633,39.47999954223633,136550
2019-07-23,39.47999954223633,41.15999984741211,38.52000045776367,40.560001373291016,40.560001373291016,190783
2019-07-24,40.560001373291016,41.220001220703125,39.959999084472656,40.91999816894531,40.91999816894531,85483
2019-07-25,40.91999816894531,41.52000045776367,40.560001373291016,40.7400016784668,40.7400016784668,219667
2019-07-26,41.220001220703125,42.119998931884766,39.599998474121094,40.68000030517578,40.68000030517578,112167
